Date;Région;Filière;Valeur (TWh)
2018-09;"Centre-Val de Loire";"Nucléaire";5,596178488
2018-10;"Centre-Val de Loire";"Nucléaire";5,220138519
2018-11;"Centre-Val de Loire";"Nucléaire";4,581197674
2018-12;"Centre-Val de Loire";"Nucléaire";6,875120477
2019-01;"Centre-Val de Loire";"Nucléaire";7,662415358
2019-02;"Centre-Val de Loire";"Nucléaire";7,674844778
2019-03;"Centre-Val de Loire";"Nucléaire";7,221389382
2019-04;"Centre-Val de Loire";"Nucléaire";6,563287208
2019-05;"Centre-Val de Loire";"Nucléaire";6,370455195
2019-06;"Centre-Val de Loire";"Nucléaire";5,50904815
2019-07;"Centre-Val de Loire";"Nucléaire";5,176423579
2019-08;"Centre-Val de Loire";"Nucléaire";5,459811032
2019-09;"Centre-Val de Loire";"Nucléaire";4,962655342
2019-10;"Centre-Val de Loire";"Nucléaire";4,746104643
2019-11;"Centre-Val de Loire";"Nucléaire";5,039189969
2019-12;"Centre-Val de Loire";"Nucléaire";5,239765224
2020-01;"Centre-Val de Loire";"Nucléaire";6,951402345
2020-02;"Centre-Val de Loire";"Nucléaire";6,505185313
2020-03;"Centre-Val de Loire";"Nucléaire";6,951800144
2020-04;"Centre-Val de Loire";"Nucléaire";6,245949335
2020-05;"Centre-Val de Loire";"Nucléaire";5,921227249
2020-06;"Centre-Val de Loire";"Nucléaire";3,518624907
2020-07;"Centre-Val de Loire";"Nucléaire";3,870472967
2020-08;"Centre-Val de Loire";"Nucléaire";4,027797497
2020-09;"Centre-Val de Loire";"Nucléaire";4,129135613
2020-10;"Centre-Val de Loire";"Nucléaire";4,783331941
2020-11;"Centre-Val de Loire";"Nucléaire";6,117743357655
2020-12;"Centre-Val de Loire";"Nucléaire";6,731743305061
2021-01;"Centre-Val de Loire";"Nucléaire";7,434847064502
2021-02;"Centre-Val de Loire";"Nucléaire";6,619575551001
2021-03;"Centre-Val de Loire";"Nucléaire";6,346445567
2021-04;"Centre-Val de Loire";"Nucléaire";6,011768310336
2021-05;"Centre-Val de Loire";"Nucléaire";4,512432833832
2021-06;"Centre-Val de Loire";"Nucléaire";4,838042254998
2021-07;"Centre-Val de Loire";"Nucléaire";4,756125946166
2021-08;"Centre-Val de Loire";"Nucléaire";5,444238332333
2021-09;"Centre-Val de Loire";"Nucléaire";5,942362682668
2021-10;"Centre-Val de Loire";"Nucléaire";5,313661790666
2021-11;"Centre-Val de Loire";"Nucléaire";5,421693071
2021-12;"Centre-Val de Loire";"Nucléaire";6,036372344169
2022-01;"Centre-Val de Loire";"Nucléaire";7,623760502666
2022-02;"Centre-Val de Loire";"Nucléaire";6,765582863335
2022-03;"Centre-Val de Loire";"Nucléaire";5,396351312831
2022-04;"Centre-Val de Loire";"Nucléaire";4,336188563669
2022-05;"Centre-Val de Loire";"Nucléaire";4,080107284331
2022-06;"Centre-Val de Loire";"Nucléaire";4,770383319503
2022-07;"Centre-Val de Loire";"Nucléaire";4,868455667502
2022-08;"Centre-Val de Loire";"Nucléaire";4,667857436668
2022-09;"Centre-Val de Loire";"Nucléaire";4,154001036175
2022-10;"Centre-Val de Loire";"Nucléaire";4,423867732828
2022-11;"Centre-Val de Loire";"Nucléaire";4,785059501666
2022-12;"Centre-Val de Loire";"Nucléaire";7,051737219666
2023-01;"Centre-Val de Loire";"Nucléaire";7,56667072866
2023-02;"Centre-Val de Loire";"Nucléaire";6,131901711667
2023-03;"Centre-Val de Loire";"Nucléaire";5,388490432166
2023-04;"Centre-Val de Loire";"Nucléaire";5,422749789501
2023-05;"Centre-Val de Loire";"Nucléaire";5,209770220669
2023-06;"Centre-Val de Loire";"Nucléaire";3,899193848499
2023-07;"Centre-Val de Loire";"Nucléaire";3,591891475161
2023-08;"Centre-Val de Loire";"Nucléaire";2,863824708494
2023-09;"Centre-Val de Loire";"Nucléaire";3,81135278218
2023-10;"Centre-Val de Loire";"Nucléaire";4,185419287498
2023-11;"Centre-Val de Loire";"Nucléaire";4,53872893167
2023-12;"Centre-Val de Loire";"Nucléaire";4,160293891832
2024-01;"Centre-Val de Loire";"Nucléaire";5,881214749665
2024-02;"Centre-Val de Loire";"Nucléaire";4,883863803336
2024-03;"Centre-Val de Loire";"Nucléaire";5,440290859578
2024-04;"Centre-Val de Loire";"Nucléaire";5,316124500913
2024-05;"Centre-Val de Loire";"Nucléaire";5,769088162746
2024-06;"Centre-Val de Loire";"Nucléaire";6,430472179751
2024-07;"Centre-Val de Loire";"Nucléaire";6,278971136761
2024-08;"Centre-Val de Loire";"Nucléaire";5,51150095459
2024-09;"Centre-Val de Loire";"Nucléaire";4,982132962592
2024-10;"Centre-Val de Loire";"Nucléaire";5,673483196007
2024-11;"Centre-Val de Loire";"Nucléaire";6,470690160756
2024-12;"Centre-Val de Loire";"Nucléaire";7,903156662834
2025-01;"Centre-Val de Loire";"Nucléaire";8,398020492904
2025-02;"Centre-Val de Loire";"Nucléaire";6,20818798876
2025-03;"Centre-Val de Loire";"Nucléaire";6,260693784999
2025-04;"Centre-Val de Loire";"Nucléaire";5,010163095419
2025-05;"Centre-Val de Loire";"Nucléaire";4,824424221158
2025-06;"Centre-Val de Loire";"Nucléaire";5,392599999421
2025-07;"Centre-Val de Loire";"Nucléaire";4,753785948666
2025-08;"Centre-Val de Loire";"Nucléaire";5,540252175167
2025-09;"Centre-Val de Loire";"Nucléaire";5,104756936413
2025-10;"Centre-Val de Loire";"Nucléaire";4,949846858833
2025-11;"Centre-Val de Loire";"Nucléaire";5,673842184918
2014-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,03698235
2014-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,032498854
2014-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037123937
2014-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,031200025
2014-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,033607623
2014-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,032349196
2014-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,034894155
2014-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,034751608
2014-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,033001198
2014-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,035011944
2014-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038002638
2014-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036927403
2015-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,032361224
2015-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,032413561
2015-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,035751751
2015-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,031546971
2015-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,035203206
2015-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,031121745
2015-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,035991425
2015-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038145043
2015-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036131977
2015-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036345811
2015-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,039885575
2015-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037876152
2016-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,035729567
2016-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,032304086
2016-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,031045351
2016-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,035160822
2016-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038187979
2016-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,034603722
2016-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037647329
2016-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040867034
2016-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036299847
2016-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037886682
2016-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,034579574
2016-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037970367
2017-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037986276
2017-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,033368179
2017-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038990302
2017-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,03763049
2017-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,04275983
2017-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042629132
2017-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046357385
2017-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046100392
2017-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044290471
2017-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,047580987
2017-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040407239
2017-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042084066
2018-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044333434
2018-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,03860587
2018-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038683713
2018-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041984613
2018-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,047032614
2018-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040404535
2018-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041071364
2018-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046353875
2018-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,047977035
2018-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,04895494
2018-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042769962
2018-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042691881
2019-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040154494
2019-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036665937
2019-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040374444
2019-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043152392
2019-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046773725
2019-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041819131
2019-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044813474
2019-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,047450604
2019-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046768879
2019-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042970115
2019-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042587423
2019-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043689751
2020-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042951694
2020-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,039229148
2020-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042096905
2020-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045626612
2020-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,048977826
2020-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043288139
2020-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046502972
2020-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,048543738
2020-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,039935065
2020-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041948657
2020-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038189548
2020-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044455862
2021-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045333854
2021-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038614006
2021-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043350846
2021-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042477742
2021-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,048120858
2021-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045645538
2021-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,04972376
2021-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041958573
2021-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040723149
2021-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043146098
2021-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040778418
2021-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,04469374
2022-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042151332935
2022-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037357254913
2022-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041715979908
2022-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040049008065
2022-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043133171403
2022-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041591017697
2022-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043942619886
2022-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,046146285233
2022-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044373728717
2022-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045620553681
2022-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038973127878
2022-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042273455824
2023-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,037245038714
2023-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036505616828
2023-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,033546251055
2023-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,034282176821
2023-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042607664209
2023-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,040546884168
2023-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,039131788777
2023-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044301767393
2023-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,036398398832
2023-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044206546469
2023-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,03678466239
2023-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,04021774305
2024-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042737916276
2024-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042825131977
2024-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,038298413101
2024-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041359050909
2024-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043293582535
2024-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,041819009652
2024-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044956806947
2024-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045242142443
2024-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043033354653
2024-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,043173930605
2024-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042450145805
2024-12;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,047059517258
2025-01;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045597428619
2025-02;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,039852284054
2025-03;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,0399741837
2025-04;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045733060394
2025-05;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,049041749618
2025-06;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,044744439146
2025-07;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045877810767
2025-08;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,050665450448
2025-09;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,047617857224
2025-10;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,045888457267
2025-11;"Centre-Val de Loire";"Thermique renouvelable et déchets";0,042271945053
2014-01;"Centre-Val de Loire";"Energie produite";8,353121789999
2014-02;"Centre-Val de Loire";"Energie produite";7,353012606334
2014-03;"Centre-Val de Loire";"Energie produite";7,391880440999
2014-04;"Centre-Val de Loire";"Energie produite";6,551675867667
2014-05;"Centre-Val de Loire";"Energie produite";6,40514276
2014-06;"Centre-Val de Loire";"Energie produite";6,034105046335
2014-07;"Centre-Val de Loire";"Energie produite";6,305297542664
2014-08;"Centre-Val de Loire";"Energie produite";5,329756759
2014-09;"Centre-Val de Loire";"Energie produite";4,874787525833
2014-10;"Centre-Val de Loire";"Energie produite";5,792463989334
2014-11;"Centre-Val de Loire";"Energie produite";7,381387847833
2014-12;"Centre-Val de Loire";"Energie produite";8,745046227832
2015-01;"Centre-Val de Loire";"Energie produite";8,789261562503
2015-02;"Centre-Val de Loire";"Energie produite";7,990558986668
2015-03;"Centre-Val de Loire";"Energie produite";8,406322317501
2015-04;"Centre-Val de Loire";"Energie produite";6,247959080498
2015-05;"Centre-Val de Loire";"Energie produite";5,744982234499
2015-06;"Centre-Val de Loire";"Energie produite";6,514657776666
2015-07;"Centre-Val de Loire";"Energie produite";5,727448087
2015-08;"Centre-Val de Loire";"Energie produite";5,885068538167
2015-09;"Centre-Val de Loire";"Energie produite";6,809614385833
2015-10;"Centre-Val de Loire";"Energie produite";5,852375390999
2015-11;"Centre-Val de Loire";"Energie produite";6,090675937332
2015-12;"Centre-Val de Loire";"Energie produite";8,198717859
2016-01;"Centre-Val de Loire";"Energie produite";8,837653237503
2016-02;"Centre-Val de Loire";"Energie produite";8,211697157001
2016-03;"Centre-Val de Loire";"Energie produite";7,858520225173
2016-04;"Centre-Val de Loire";"Energie produite";6,143793271334
2016-05;"Centre-Val de Loire";"Energie produite";5,97165113
2016-06;"Centre-Val de Loire";"Energie produite";5,550376698166
2016-07;"Centre-Val de Loire";"Energie produite";4,592415813
2016-08;"Centre-Val de Loire";"Energie produite";5,118796823
2016-09;"Centre-Val de Loire";"Energie produite";4,970129630499
2016-10;"Centre-Val de Loire";"Energie produite";6,228935068835
2016-11;"Centre-Val de Loire";"Energie produite";6,730464863335
2016-12;"Centre-Val de Loire";"Energie produite";8,446141796833
2017-01;"Centre-Val de Loire";"Energie produite";8,847677469831
2017-02;"Centre-Val de Loire";"Energie produite";7,971126527832
2017-03;"Centre-Val de Loire";"Energie produite";8,67414976433
2017-04;"Centre-Val de Loire";"Energie produite";7,987655909834
2017-05;"Centre-Val de Loire";"Energie produite";6,630417555333
2017-06;"Centre-Val de Loire";"Energie produite";5,201038766834
2017-07;"Centre-Val de Loire";"Energie produite";4,871560573001
2017-08;"Centre-Val de Loire";"Energie produite";5,405191466
2017-09;"Centre-Val de Loire";"Energie produite";4,609250560499
2017-10;"Centre-Val de Loire";"Energie produite";4,695762940998
2017-11;"Centre-Val de Loire";"Energie produite";5,761627601008
2017-12;"Centre-Val de Loire";"Energie produite";7,320303965168
2018-01;"Centre-Val de Loire";"Energie produite";7,839414603168
2018-02;"Centre-Val de Loire";"Energie produite";7,2060391895
2018-03;"Centre-Val de Loire";"Energie produite";7,579720487834
2018-04;"Centre-Val de Loire";"Energie produite";6,422640605667
2018-05;"Centre-Val de Loire";"Energie produite";6,976144558333
2018-06;"Centre-Val de Loire";"Energie produite";5,889676001334
2018-07;"Centre-Val de Loire";"Energie produite";6,352604572
2018-08;"Centre-Val de Loire";"Energie produite";6,2164255755
2018-09;"Centre-Val de Loire";"Energie produite";5,815239581837
2018-10;"Centre-Val de Loire";"Energie produite";5,484352084002
2018-11;"Centre-Val de Loire";"Energie produite";4,888112188494
2018-12;"Centre-Val de Loire";"Energie produite";7,263626310162
2019-01;"Centre-Val de Loire";"Energie produite";8,04283741233
2019-02;"Centre-Val de Loire";"Energie produite";7,99535751984
2019-03;"Centre-Val de Loire";"Energie produite";7,700200410335
2019-04;"Centre-Val de Loire";"Energie produite";6,823172487834
2019-05;"Centre-Val de Loire";"Energie produite";6,628388403166
2019-06;"Centre-Val de Loire";"Energie produite";5,737373724
2019-07;"Centre-Val de Loire";"Energie produite";5,406691024665
2019-08;"Centre-Val de Loire";"Energie produite";5,693457130002
2019-09;"Centre-Val de Loire";"Energie produite";5,27319036183
2019-10;"Centre-Val de Loire";"Energie produite";5,093483965004
2019-11;"Centre-Val de Loire";"Energie produite";5,447928435995
2019-12;"Centre-Val de Loire";"Energie produite";5,748155135497
2020-01;"Centre-Val de Loire";"Energie produite";7,448819604828
2020-02;"Centre-Val de Loire";"Energie produite";7,136511024167
2020-03;"Centre-Val de Loire";"Energie produite";7,485719898169
2020-04;"Centre-Val de Loire";"Energie produite";6,526551648
2020-05;"Centre-Val de Loire";"Energie produite";6,256635208332
2020-06;"Centre-Val de Loire";"Energie produite";3,773421803334
2020-07;"Centre-Val de Loire";"Energie produite";4,138787438834
2020-08;"Centre-Val de Loire";"Energie produite";4,291920460501
2020-09;"Centre-Val de Loire";"Energie produite";4,396252263497
2020-10;"Centre-Val de Loire";"Energie produite";5,1994828305
2020-11;"Centre-Val de Loire";"Energie produite";6,454691339988
2020-12;"Centre-Val de Loire";"Energie produite";7,239136492561
2021-01;"Centre-Val de Loire";"Energie produite";7,93103867017
2021-02;"Centre-Val de Loire";"Energie produite";7,084081035502
2021-03;"Centre-Val de Loire";"Energie produite";6,800124057507
2021-04;"Centre-Val de Loire";"Energie produite";6,374984953668
2021-05;"Centre-Val de Loire";"Energie produite";4,965764697999
2021-06;"Centre-Val de Loire";"Energie produite";5,047711043665
2021-07;"Centre-Val de Loire";"Energie produite";5,083525205664
2021-08;"Centre-Val de Loire";"Energie produite";5,74628294
2021-09;"Centre-Val de Loire";"Energie produite";6,185428305503
2021-10;"Centre-Val de Loire";"Energie produite";5,686003445164
2021-11;"Centre-Val de Loire";"Energie produite";5,781904687167
2021-12;"Centre-Val de Loire";"Energie produite";6,560354397503
2022-01;"Centre-Val de Loire";"Energie produite";8,005817655465
2022-02;"Centre-Val de Loire";"Energie produite";7,296898496454
2022-03;"Centre-Val de Loire";"Energie produite";5,817121391873
2022-04;"Centre-Val de Loire";"Energie produite";4,758083365606
2022-05;"Centre-Val de Loire";"Energie produite";4,425740487223
2022-06;"Centre-Val de Loire";"Energie produite";5,081600855176
2022-07;"Centre-Val de Loire";"Energie produite";5,208626093
2022-08;"Centre-Val de Loire";"Energie produite";5,019303779527
2022-09;"Centre-Val de Loire";"Energie produite";4,473713641385
2022-10;"Centre-Val de Loire";"Energie produite";4,825683036505
2022-11;"Centre-Val de Loire";"Energie produite";5,253937099314
2022-12;"Centre-Val de Loire";"Energie produite";7,546639688812
2023-01;"Centre-Val de Loire";"Energie produite";8,114565705024
2023-02;"Centre-Val de Loire";"Energie produite";6,531054420729
2023-03;"Centre-Val de Loire";"Energie produite";6,005083585627
2023-04;"Centre-Val de Loire";"Energie produite";5,869066020283
2023-05;"Centre-Val de Loire";"Energie produite";5,673562667543
2023-06;"Centre-Val de Loire";"Energie produite";4,242977396476
2023-07;"Centre-Val de Loire";"Energie produite";4,020374471143
2023-08;"Centre-Val de Loire";"Energie produite";3,235703946863
2023-09;"Centre-Val de Loire";"Energie produite";4,134392199305
2023-10;"Centre-Val de Loire";"Energie produite";4,675841073165
2023-11;"Centre-Val de Loire";"Energie produite";5,168511783143
2023-12;"Centre-Val de Loire";"Energie produite";4,792954105492
2024-01;"Centre-Val de Loire";"Energie produite";6,415693168183
2024-02;"Centre-Val de Loire";"Energie produite";5,43209428481
2024-03;"Centre-Val de Loire";"Energie produite";5,962377348692
2024-04;"Centre-Val de Loire";"Energie produite";5,78879454395
2024-05;"Centre-Val de Loire";"Energie produite";6,166141824752
2024-06;"Centre-Val de Loire";"Energie produite";6,810151708837
2024-07;"Centre-Val de Loire";"Energie produite";6,643029437112
2024-08;"Centre-Val de Loire";"Energie produite";5,869167689666
2024-09;"Centre-Val de Loire";"Energie produite";5,45000424082
2024-10;"Centre-Val de Loire";"Energie produite";6,049660502895
2024-11;"Centre-Val de Loire";"Energie produite";6,885181222934
2024-12;"Centre-Val de Loire";"Energie produite";8,407385628207
2025-01;"Centre-Val de Loire";"Energie produite";8,990205264988
2025-02;"Centre-Val de Loire";"Energie produite";6,607242585144
2025-03;"Centre-Val de Loire";"Energie produite";6,760050214471
2025-04;"Centre-Val de Loire";"Energie produite";5,505389674271
2025-05;"Centre-Val de Loire";"Energie produite";5,303030992676
2025-06;"Centre-Val de Loire";"Energie produite";5,838839202626
2025-07;"Centre-Val de Loire";"Energie produite";5,264435747292
2025-08;"Centre-Val de Loire";"Energie produite";5,976327830031
2025-09;"Centre-Val de Loire";"Energie produite";5,56962675355
2025-10;"Centre-Val de Loire";"Energie produite";5,499979857003
2025-11;"Centre-Val de Loire";"Energie produite";6,145302497191
2014-01;"Bourgogne-Franche-Comté";"Autre";0,018913801
2014-02;"Bourgogne-Franche-Comté";"Autre";0,016295962
2014-03;"Bourgogne-Franche-Comté";"Autre";0,002161533
2014-04;"Bourgogne-Franche-Comté";"Autre";2,9870000000016E-6
2014-05;"Bourgogne-Franche-Comté";"Autre";-0,000134853
2014-06;"Bourgogne-Franche-Comté";"Autre";3,4569999999994E-6
2014-07;"Bourgogne-Franche-Comté";"Autre";3,0200000000013E-6
2014-08;"Bourgogne-Franche-Comté";"Autre";-4,7597000000001E-5
2014-09;"Bourgogne-Franche-Comté";"Autre";3,2560000000017E-6
2014-10;"Bourgogne-Franche-Comté";"Autre";2,0820000000005E-6
2014-11;"Bourgogne-Franche-Comté";"Autre";3,9649999999994E-6
2014-12;"Bourgogne-Franche-Comté";"Autre";5,4049999999989E-6
2015-01;"Bourgogne-Franche-Comté";"Autre";6,3840000000053E-6
2015-02;"Bourgogne-Franche-Comté";"Autre";5,8939999999998E-6
2015-03;"Bourgogne-Franche-Comté";"Autre";-0,00016138599999999
2015-04;"Bourgogne-Franche-Comté";"Autre";4,287E-6
2015-05;"Bourgogne-Franche-Comté";"Autre";-1,3632999999998E-5
2015-06;"Bourgogne-Franche-Comté";"Autre";4,2700000000005E-6
2015-07;"Bourgogne-Franche-Comté";"Autre";4,9810000000016E-6
2015-08;"Bourgogne-Franche-Comté";"Autre";4,3410000000004E-6
2015-09;"Bourgogne-Franche-Comté";"Autre";4,9189999999982E-6
2015-10;"Bourgogne-Franche-Comté";"Autre";-1,0677E-5
2015-11;"Bourgogne-Franche-Comté";"Autre";4,4070000000008E-6
2015-12;"Bourgogne-Franche-Comté";"Autre";4,6420000000022E-6
2016-01;"Bourgogne-Franche-Comté";"Autre";-0,000352003
2016-02;"Bourgogne-Franche-Comté";"Autre";7,6150000000015E-6
2016-03;"Bourgogne-Franche-Comté";"Autre";6,0509999999997E-6
2016-04;"Bourgogne-Franche-Comté";"Autre";-0,000285341
2016-05;"Bourgogne-Franche-Comté";"Autre";3,0759999999987E-6
2016-06;"Bourgogne-Franche-Comté";"Autre";4,3890000000007E-6
2016-07;"Bourgogne-Franche-Comté";"Autre";4,242E-6
2016-08;"Bourgogne-Franche-Comté";"Autre";3,0930000000021E-6
2016-09;"Bourgogne-Franche-Comté";"Autre";3,4000000000012E-6
2016-10;"Bourgogne-Franche-Comté";"Autre";3,5300000000002E-6
2016-11;"Bourgogne-Franche-Comté";"Autre";5,0199999999991E-6
2016-12;"Bourgogne-Franche-Comté";"Autre";4,1959999999992E-6
